t, Settling element (1)_Coagulant:concentration, t, Settling element (1)_Coagulant:external_mass_flow_timeseries, t, Settling element (1)_Coagulant:external_source, t, Settling element (1)_Coagulant:inflow_concentration, t, Settling element (1)_Coagulant:inflow_loading, t, Settling element (1)_Coagulant:mass, t, Settling element (1)_Settled_Particles:concentration, t, Settling element (1)_Settled_Particles:external_mass_flow_timeseries, t, Settling element (1)_Settled_Particles:external_source, t, Settling element (1)_Settled_Particles:mass, t, Settling element (1)_Solids:concentration, t, Settling element (1)_Solids:external_mass_flow_timeseries, t, Settling element (1)_Solids:external_source, t, Settling element (1)_Solids:inflow_concentration, t, Settling element (1)_Solids:inflow_loading, t, Settling element (1)_Solids:mass, t, Settling element (1)_Storage, t, Settling element (1)_inflow, t, fixed_head (1)_Coagulant:concentration, t, fixed_head (1)_Coagulant:external_mass_flow_timeseries, t, fixed_head (1)_Coagulant:external_source, t, fixed_head (1)_Coagulant:inflow_concentration, t, fixed_head (1)_Coagulant:inflow_loading, t, fixed_head (1)_Coagulant:mass, t, fixed_head (1)_Settled_Particles:concentration, t, fixed_head (1)_Settled_Particles:external_mass_flow_timeseries, t, fixed_head (1)_Settled_Particles:external_source, t, fixed_head (1)_Settled_Particles:mass, t, fixed_head (1)_Solids:concentration, t, fixed_head (1)_Solids:external_mass_flow_timeseries, t, fixed_head (1)_Solids:external_source, t, fixed_head (1)_Solids:inflow_concentration, t, fixed_head (1)_Solids:inflow_loading, t, fixed_head (1)_Solids:mass, t, fixed_head (1)_Storage, t, fixed_head (1)_head, t, Reactor (1)_Coagulant:concentration, t, Reactor (1)_Coagulant:external_mass_flow_timeseries, t, Reactor (1)_Coagulant:external_source, t, Reactor (1)_Coagulant:inflow_concentration, t, Reactor (1)_Coagulant:inflow_loading, t, Reactor (1)_Coagulant:mass, t, Reactor (1)_Settled_Particles:concentration, t, Reactor (1)_Settled_Particles:external_mass_flow_timeseries, t, Reactor (1)_Settled_Particles:external_source, t, Reactor (1)_Settled_Particles:mass, t, Reactor (1)_Solids:concentration, t, Reactor (1)_Solids:external_mass_flow_timeseries, t, Reactor (1)_Solids:external_source, t, Reactor (1)_Solids:inflow_concentration, t, Reactor (1)_Solids:inflow_loading, t, Reactor (1)_Solids:mass, t, Reactor (1)_Storage, t, Reactor (1)_inflow, t, Reactor (1) - Settling element (1)_Coagulant:advective_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:masstransfer, t, Reactor (1) - Settling element (1)_Solids:advective_masstransfer, t, Reactor (1) - Settling element (1)_Solids:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Solids:masstransfer, t, Reactor (1) - Settling element (1)_flow, t, Settling element (1) - fixed_head (1)_Coagulant:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:masstransfer, t, Settling element (1) - fixed_head (1)_Solids:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:masstransfer, t, Settling element (1) - fixed_head (1)_flow, t, Settling_rate_coeff_temperature, t, Settling_rate_coeff_value, t, Ks_temperature, t, Ks_value, 
1.930000, 6.523754e-01,1.930000, 1.061136e+01,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 1.304751e+01,1.930000, 1.335954e+01,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 2.671908e+02,1.930000, 5.690546e-01,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 1.138110e+01,1.930000, 2.000000e+01,1.930000, 0.000000e+00,1.930000, 8.063840e-05,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 8.065231e+00,1.930000, 2.934901e-07,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 2.935408e-02,1.930000, 2.637134e-04,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 2.637589e+01,1.930000, 1.000173e+05,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 1.000182e+01,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 1.597042e+01,1.930000, 1.392705e+02,1.930000, 1.000197e+00,1.930000, 9.999152e-02,1.930000, 8.720530e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 0.000000e+00,1.930000, 8.722118e+01,1.930000, 0.000000e+00,1.930000, 8.722118e+01,1.930000, 8.720534e+00,1.930000, 5.689062e+00,1.930000, 0.000000e+00,1.930000, 5.689062e+00,1.930000, 4.962460e+00,1.930000, 0.000000e+00,1.930000, 4.962460e+00,1.930000, 8.720534e+00,1.930000, 0.000000e+00,1.930000, 1.000000e+01,1.930000, 0.000000e+00,1.930000, 5.000000e-01,
1.940000, 6.550947e-01,1.940000, 1.079458e+01,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 1.310190e+01,1.940000, 1.339493e+01,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 2.678985e+02,1.940000, 5.828743e-01,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 1.165749e+01,1.940000, 2.000000e+01,1.940000, 0.000000e+00,1.940000, 8.121490e-05,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 8.122898e+00,1.940000, 2.978688e-07,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 2.979205e-02,1.940000, 2.642503e-04,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 2.642961e+01,1.940000, 1.000173e+05,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 1.052306e+01,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 1.643137e+01,1.940000, 1.432903e+02,1.940000, 1.052321e+00,1.940000, 9.999148e-02,1.940000, 8.720530e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 0.000000e+00,1.940000, 9.176670e+01,1.940000, 0.000000e+00,1.940000, 9.176670e+01,1.940000, 8.720534e+00,1.940000, 5.712776e+00,1.940000, 0.000000e+00,1.940000, 5.712776e+00,1.940000, 5.082975e+00,1.940000, 0.000000e+00,1.940000, 5.082975e+00,1.940000, 8.720534e+00,1.940000, 0.000000e+00,1.940000, 1.000000e+01,1.940000, 0.000000e+00,1.940000, 5.000000e-01,
1.950000, 6.579949e-01,1.950000, 1.098186e+01,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 1.315990e+01,1.950000, 1.343267e+01,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 2.686533e+02,1.950000, 6.002667e-01,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 1.200534e+01,1.950000, 2.000000e+01,1.950000, 0.000000e+00,1.950000, 8.179704e-05,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 8.181129e+00,1.950000, 3.023374e-07,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 3.023901e-02,1.950000, 2.648210e-04,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 2.648671e+01,1.950000, 1.000174e+05,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 1.114962e+01,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 1.692002e+01,1.950000, 1.475515e+02,1.950000, 1.114978e+00,1.950000, 9.999144e-02,1.950000, 8.720530e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 0.000000e+00,1.950000, 9.723065e+01,1.950000, 0.000000e+00,1.950000, 9.723065e+01,1.950000, 8.720534e+00,1.950000, 5.738067e+00,1.950000, 0.000000e+00,1.950000, 5.738067e+00,1.950000, 5.234646e+00,1.950000, 0.000000e+00,1.950000, 5.234646e+00,1.950000, 8.720534e+00,1.950000, 0.000000e+00,1.950000, 1.000000e+01,1.950000, 0.000000e+00,1.950000, 5.000000e-01,
1.960000, 6.608950e-01,1.960000, 1.116913e+01,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 1.321791e+01,1.960000, 1.347041e+01,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 2.694082e+02,1.960000, 6.176591e-01,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 1.235319e+01,1.960000, 2.000000e+01,1.960000, 0.000000e+00,1.960000, 8.237917e-05,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 8.239360e+00,1.960000, 3.068061e-07,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 3.068598e-02,1.960000, 2.653917e-04,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 2.654381e+01,1.960000, 1.000175e+05,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 1.177618e+01,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 1.740867e+01,1.960000, 1.518128e+02,1.960000, 1.177635e+00,1.960000, 9.999139e-02,1.960000, 8.720530e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 0.000000e+00,1.960000, 1.026946e+02,1.960000, 0.000000e+00,1.960000, 1.026946e+02,1.960000, 8.720534e+00,1.960000, 5.763358e+00,1.960000, 0.000000e+00,1.960000, 5.763358e+00,1.960000, 5.386318e+00,1.960000, 0.000000e+00,1.960000, 5.386318e+00,1.960000, 8.720534e+00,1.960000, 0.000000e+00,1.960000, 1.000000e+01,1.960000, 0.000000e+00,1.960000, 5.000000e-01,
1.970000, 6.637952e-01,1.970000, 1.135641e+01,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 1.327591e+01,1.970000, 1.350815e+01,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 2.701630e+02,1.970000, 6.350515e-01,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 1.270104e+01,1.970000, 2.000000e+01,1.970000, 0.000000e+00,1.970000, 8.296131e-05,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 8.297592e+00,1.970000, 3.112747e-07,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 3.113295e-02,1.970000, 2.659623e-04,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 2.660092e+01,1.970000, 1.000176e+05,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 1.240275e+01,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 1.789732e+01,1.970000, 1.560741e+02,1.970000, 1.240291e+00,1.970000, 9.999135e-02,1.970000, 8.720530e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 0.000000e+00,1.970000, 1.081586e+02,1.970000, 0.000000e+00,1.970000, 1.081586e+02,1.970000, 8.720534e+00,1.970000, 5.788649e+00,1.970000, 0.000000e+00,1.970000, 5.788649e+00,1.970000, 5.537989e+00,1.970000, 0.000000e+00,1.970000, 5.537989e+00,1.970000, 8.720534e+00,1.970000, 0.000000e+00,1.970000, 1.000000e+01,1.970000, 0.000000e+00,1.970000, 5.000000e-01,
1.980000, 6.666953e-01,1.980000, 1.154368e+01,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 1.333391e+01,1.980000, 1.354589e+01,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 2.709178e+02,1.980000, 6.524440e-01,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 1.304889e+01,1.980000, 2.000000e+01,1.980000, 0.000000e+00,1.980000, 8.354345e-05,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 8.355823e+00,1.980000, 3.157433e-07,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 3.157991e-02,1.980000, 2.665330e-04,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 2.665802e+01,1.980000, 1.000177e+05,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 1.302931e+01,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 1.838596e+01,1.980000, 1.603353e+02,1.980000, 1.302948e+00,1.980000, 9.999131e-02,1.980000, 8.720530e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 0.000000e+00,1.980000, 1.136225e+02,1.980000, 0.000000e+00,1.980000, 1.136225e+02,1.980000, 8.720534e+00,1.980000, 5.813940e+00,1.980000, 0.000000e+00,1.980000, 5.813940e+00,1.980000, 5.689660e+00,1.980000, 0.000000e+00,1.980000, 5.689660e+00,1.980000, 8.720534e+00,1.980000, 0.000000e+00,1.980000, 1.000000e+01,1.980000, 0.000000e+00,1.980000, 5.000000e-01,
1.990000, 6.695840e-01,1.990000, 1.163663e+01,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 1.339169e+01,1.990000, 1.358713e+01,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 2.717426e+02,1.990000, 6.716827e-01,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 1.343366e+01,1.990000, 2.000000e+01,1.990000, 0.000000e+00,1.990000, 8.413253e-05,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 8.414748e+00,1.990000, 3.203313e-07,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 3.203882e-02,1.990000, 2.671536e-04,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 2.672011e+01,1.990000, 1.000178e+05,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 1.356590e+01,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 1.862700e+01,1.990000, 1.624373e+02,1.990000, 1.356607e+00,1.990000, 9.999127e-02,1.990000, 8.720530e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 0.000000e+00,1.990000, 1.183019e+02,1.990000, 0.000000e+00,1.990000, 1.183019e+02,1.990000, 8.720534e+00,1.990000, 5.839130e+00,1.990000, 0.000000e+00,1.990000, 5.839130e+00,1.990000, 5.857432e+00,1.990000, 0.000000e+00,1.990000, 5.857432e+00,1.990000, 8.720534e+00,1.990000, 0.000000e+00,1.990000, 1.000000e+01,1.990000, 0.000000e+00,1.990000, 5.000000e-01,
2.000000, 6.724634e-01,2.000000, 1.165341e+01,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 1.344927e+01,2.000000, 1.363119e+01,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 2.726239e+02,2.000000, 6.924121e-01,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 1.384825e+01,2.000000, 2.000000e+01,2.000000, 0.000000e+00,2.000000, 8.472721e-05,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 8.474235e+00,2.000000, 3.250157e-07,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 3.250738e-02,2.000000, 2.678144e-04,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 2.678622e+01,2.000000, 1.000179e+05,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 1.402986e+01,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 1.866814e+01,2.000000, 1.627961e+02,2.000000, 1.403003e+00,2.000000, 9.999122e-02,2.000000, 8.720530e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 0.000000e+00,2.000000, 1.223478e+02,2.000000, 0.000000e+00,2.000000, 1.223478e+02,2.000000, 8.720534e+00,2.000000, 5.864240e+00,2.000000, 0.000000e+00,2.000000, 5.864240e+00,2.000000, 6.038204e+00,2.000000, 0.000000e+00,2.000000, 6.038204e+00,2.000000, 8.720534e+00,2.000000, 0.000000e+00,2.000000, 1.000000e+01,2.000000, 0.000000e+00,2.000000, 5.000000e-01,
2.010000, 6.753427e-01,2.010000, 1.167020e+01,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 1.350686e+01,2.010000, 1.367526e+01,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 2.735052e+02,2.010000, 7.131415e-01,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 1.426284e+01,2.010000, 2.000000e+01,2.010000, 0.000000e+00,2.010000, 8.532189e-05,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 8.533721e+00,2.010000, 3.297001e-07,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 3.297593e-02,2.010000, 2.684752e-04,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 2.685234e+01,2.010000, 1.000179e+05,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 1.449381e+01,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 1.870927e+01,2.010000, 1.631548e+02,2.010000, 1.449398e+00,2.010000, 9.999118e-02,2.010000, 8.720530e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 0.000000e+00,2.010000, 1.263938e+02,2.010000, 0.000000e+00,2.010000, 1.263938e+02,2.010000, 8.720534e+00,2.010000, 5.889349e+00,2.010000, 0.000000e+00,2.010000, 5.889349e+00,2.010000, 6.218975e+00,2.010000, 0.000000e+00,2.010000, 6.218975e+00,2.010000, 8.720534e+00,2.010000, 0.000000e+00,2.010000, 1.000000e+01,2.010000, 0.000000e+00,2.010000, 5.000000e-01,
2.020000, 6.782221e-01,2.020000, 1.168699e+01,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 1.356445e+01,2.020000, 1.371932e+01,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 2.743865e+02,2.020000, 7.338710e-01,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 1.467743e+01,2.020000, 2.000000e+01,2.020000, 0.000000e+00,2.020000, 8.591657e-05,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 8.593207e+00,2.020000, 3.343845e-07,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 3.344449e-02,2.020000, 2.691360e-04,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 2.691845e+01,2.020000, 1.000180e+05,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 1.495777e+01,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 1.875040e+01,2.020000, 1.635135e+02,2.020000, 1.495794e+00,2.020000, 9.999114e-02,2.020000, 8.720530e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 0.000000e+00,2.020000, 1.304397e+02,2.020000, 0.000000e+00,2.020000, 1.304397e+02,2.020000, 8.720534e+00,2.020000, 5.914459e+00,2.020000, 0.000000e+00,2.020000, 5.914459e+00,2.020000, 6.399747e+00,2.020000, 0.000000e+00,2.020000, 6.399747e+00,2.020000, 8.720534e+00,2.020000, 0.000000e+00,2.020000, 1.000000e+01,2.020000, 0.000000e+00,2.020000, 5.000000e-01,
2.030000, 6.811014e-01,2.030000, 1.170377e+01,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 1.362204e+01,2.030000, 1.376339e+01,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 2.752678e+02,2.030000, 7.546004e-01,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 1.509201e+01,2.030000, 2.000000e+01,2.030000, 0.000000e+00,2.030000, 8.651125e-05,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 8.652693e+00,2.030000, 3.390689e-07,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 3.391304e-02,2.030000, 2.697968e-04,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 2.698457e+01,2.030000, 1.000181e+05,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 1.542172e+01,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 1.879154e+01,2.030000, 1.638722e+02,2.030000, 1.542189e+00,2.030000, 9.999109e-02,2.030000, 8.720530e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 0.000000e+00,2.030000, 1.344857e+02,2.030000, 0.000000e+00,2.030000, 1.344857e+02,2.030000, 8.720534e+00,2.030000, 5.939568e+00,2.030000, 0.000000e+00,2.030000, 5.939568e+00,2.030000, 6.580518e+00,2.030000, 0.000000e+00,2.030000, 6.580518e+00,2.030000, 8.720534e+00,2.030000, 0.000000e+00,2.030000, 1.000000e+01,2.030000, 0.000000e+00,2.030000, 5.000000e-01,
2.040000, 6.842272e-01,2.040000, 1.182591e+01,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 1.368455e+01,2.040000, 1.381148e+01,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 2.762297e+02,2.040000, 7.768508e-01,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 1.553702e+01,2.040000, 2.000000e+01,2.040000, 0.000000e+00,2.040000, 8.711395e-05,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 8.712981e+00,2.040000, 3.438822e-07,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 3.439448e-02,2.040000, 2.705140e-04,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 2.705633e+01,2.040000, 1.000182e+05,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 1.589679e+01,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 1.913041e+01,2.040000, 1.668273e+02,2.040000, 1.589696e+00,2.040000, 9.999105e-02,2.040000, 8.720530e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 0.000000e+00,2.040000, 1.386285e+02,2.040000, 0.000000e+00,2.040000, 1.386285e+02,2.040000, 8.720534e+00,2.040000, 5.966827e+00,2.040000, 0.000000e+00,2.040000, 5.966827e+00,2.040000, 6.774554e+00,2.040000, 0.000000e+00,2.040000, 6.774554e+00,2.040000, 8.720534e+00,2.040000, 0.000000e+00,2.040000, 1.000000e+01,2.040000, 0.000000e+00,2.040000, 5.000000e-01,
