t, Data (0), t, Data (1), t, Data (2), t, Data (3), t, Data (4), t, Data (5), t, Data (6), t, Data (7), t, Data (8), t, Data (9), t, Data (10), t, Data (11), t, Data (12), t, Data (13), t, Data (14), t, Data (15), t, Data (16), t, Data (17), t, Data (18), t, Data (19), t, Data (20), t, Data (21), t, Data (22), t, Data (23), t, Data (24), t, Data (25), t, Data (26), t, Data (27), t, Data (28), t, Data (29), t, Data (30), t, Data (31), t, Data (32), t, Data (33), t, Data (34), t, Data (35), t, Data (36), t, Data (37), t, Data (38), t, Data (39), t, Data (40), t, Data (41), t, Data (42), t, Data (43), t, Data (44), t, Data (45), t, Data (46), t, Data (47), t, Data (48), t, Data (49), t, Data (50), t, Data (51), t, Data (52), t, Data (53), t, Data (54), t, Data (55), t, Data (56), t, Data (57), t, Data (58), t, Data (59), t, Data (60), t, Data (61), t, Data (62), t, Data (63), t, Data (64), t, Data (65), t, Data (66), t, Data (67), t, Data (68), t, Data (69), t, Data (70), t, Data (71), 
6.900000, 2.125587e+00,6.900000, 2.225730e+01,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 4.251177e+01,6.900000, 9.591543e+01,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 1.918309e+03,6.900000, 4.001574e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 8.003152e+01,6.900000, 2.000000e+01,6.900000, 0.000000e+00,6.900000, 6.700539e-04,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 6.704598e+01,6.900000, 2.655710e-05,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 2.657319e+00,6.900000, 1.203955e-03,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 1.204684e+02,6.900000, 1.000606e+05,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 7.637138e+01,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 5.572381e+01,6.900000, 4.859412e+02,6.900000, 7.635628e+00,6.900000, 9.997023e-02,6.900000, 8.720530e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 0.000000e+00,6.900000, 6.659993e+02,6.900000, 0.000000e+00,6.900000, 6.659993e+02,6.900000, 8.720534e+00,6.900000, 1.853626e+01,6.900000, 0.000000e+00,6.900000, 1.853626e+01,6.900000, 3.489587e+01,6.900000, 0.000000e+00,6.900000, 3.489587e+01,6.900000, 8.720534e+00,6.900000, 0.000000e+00,6.900000, 1.000000e+01,6.900000, 0.000000e+00,6.900000, 5.000000e-01,
7.000000, 2.127639e+00,7.000000, 1.916149e+01,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 4.255280e+01,7.000000, 9.902180e+01,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 1.980436e+03,7.000000, 3.698250e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 7.396504e+01,7.000000, 2.000000e+01,7.000000, 0.000000e+00,7.000000, 6.885842e-04,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 6.890073e+01,7.000000, 2.823182e-05,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 2.824917e+00,7.000000, 1.235712e-03,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 1.236471e+02,7.000000, 1.000614e+05,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 5.962238e+01,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 4.279564e+01,7.000000, 3.732006e+02,7.000000, 5.961034e+00,7.000000, 9.996980e-02,7.000000, 8.720530e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 0.000000e+00,7.000000, 5.199390e+02,7.000000, 0.000000e+00,7.000000, 5.199390e+02,7.000000, 8.720534e+00,7.000000, 1.855415e+01,7.000000, 0.000000e+00,7.000000, 1.855415e+01,7.000000, 3.225072e+01,7.000000, 0.000000e+00,7.000000, 3.225072e+01,7.000000, 8.720534e+00,7.000000, 0.000000e+00,7.000000, 1.000000e+01,7.000000, 0.000000e+00,7.000000, 5.000000e-01,
7.100000, 2.120277e+00,7.100000, 1.569373e+01,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 4.240556e+01,7.100000, 1.015453e+02,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 2.030905e+03,7.100000, 2.957662e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 5.915327e+01,7.100000, 2.000000e+01,7.100000, 0.000000e+00,7.100000, 7.070871e-04,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 7.075278e+01,7.100000, 2.999255e-05,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 3.001125e+00,7.100000, 1.261110e-03,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 1.261896e+02,7.100000, 1.000623e+05,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 4.317642e+01,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 3.087850e+01,7.100000, 2.692769e+02,7.100000, 4.316752e+00,7.100000, 9.996937e-02,7.100000, 8.720530e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 0.000000e+00,7.100000, 3.765215e+02,7.100000, 0.000000e+00,7.100000, 3.765215e+02,7.100000, 8.720534e+00,7.100000, 1.848995e+01,7.100000, 0.000000e+00,7.100000, 1.848995e+01,7.100000, 2.579239e+01,7.100000, 0.000000e+00,7.100000, 2.579239e+01,7.100000, 8.720534e+00,7.100000, 0.000000e+00,7.100000, 1.000000e+01,7.100000, 0.000000e+00,7.100000, 5.000000e-01,
7.200000, 2.107940e+00,7.200000, 1.645270e+01,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 4.215883e+01,7.200000, 1.036024e+02,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 2.072047e+03,7.200000, 2.391794e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 4.783590e+01,7.200000, 2.000000e+01,7.200000, 0.000000e+00,7.200000, 7.254727e-04,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 7.259312e+01,7.200000, 3.183040e-05,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 3.185052e+00,7.200000, 1.281436e-03,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 1.282246e+02,7.200000, 1.000632e+05,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 3.272292e+01,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 3.319067e+01,7.200000, 2.894402e+02,7.200000, 3.271603e+00,7.200000, 9.996895e-02,7.200000, 8.720530e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 0.000000e+00,7.200000, 2.853613e+02,7.200000, 0.000000e+00,7.200000, 2.853613e+02,7.200000, 8.720534e+00,7.200000, 1.838237e+01,7.200000, 0.000000e+00,7.200000, 1.838237e+01,7.200000, 2.085772e+01,7.200000, 0.000000e+00,7.200000, 2.085772e+01,7.200000, 8.720534e+00,7.200000, 0.000000e+00,7.200000, 1.000000e+01,7.200000, 0.000000e+00,7.200000, 5.000000e-01,
7.300000, 2.095631e+00,7.300000, 1.549773e+01,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 4.191263e+01,7.300000, 1.052755e+02,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 2.105510e+03,7.300000, 2.002003e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 4.004008e+01,7.300000, 2.000000e+01,7.300000, 0.000000e+00,7.300000, 7.437600e-04,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 7.442365e+01,7.300000, 3.373858e-05,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 3.376020e+00,7.300000, 1.297572e-03,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 1.298404e+02,7.300000, 1.000641e+05,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 3.266066e+01,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 3.002876e+01,7.300000, 2.618667e+02,7.300000, 3.265364e+00,7.300000, 9.996852e-02,7.300000, 8.720530e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 0.000000e+00,7.300000, 2.848184e+02,7.300000, 0.000000e+00,7.300000, 2.848184e+02,7.300000, 8.720534e+00,7.300000, 1.827502e+01,7.300000, 0.000000e+00,7.300000, 1.827502e+01,7.300000, 1.745853e+01,7.300000, 0.000000e+00,7.300000, 1.745853e+01,7.300000, 8.720534e+00,7.300000, 0.000000e+00,7.300000, 1.000000e+01,7.300000, 0.000000e+00,7.300000, 5.000000e-01,
7.400000, 2.071484e+00,7.400000, 1.232022e+01,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 4.142971e+01,7.400000, 1.067665e+02,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 2.135329e+03,7.400000, 1.799789e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 3.599581e+01,7.400000, 2.000000e+01,7.400000, 0.000000e+00,7.400000, 7.618688e-04,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 7.623635e+01,7.400000, 3.571398e-05,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 3.573718e+00,7.400000, 1.311706e-03,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 1.312558e+02,7.400000, 1.000649e+05,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 3.046174e+01,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 2.071504e+01,7.400000, 1.806461e+02,7.400000, 3.045507e+00,7.400000, 9.996809e-02,7.400000, 8.720530e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 0.000000e+00,7.400000, 2.656426e+02,7.400000, 0.000000e+00,7.400000, 2.656426e+02,7.400000, 8.720534e+00,7.400000, 1.806445e+01,7.400000, 0.000000e+00,7.400000, 1.806445e+01,7.400000, 1.569513e+01,7.400000, 0.000000e+00,7.400000, 1.569513e+01,7.400000, 8.720534e+00,7.400000, 0.000000e+00,7.400000, 1.000000e+01,7.400000, 0.000000e+00,7.400000, 5.000000e-01,
7.500000, 2.040407e+00,7.500000, 1.251372e+01,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 4.080816e+01,7.500000, 1.080490e+02,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 2.160980e+03,7.500000, 1.513883e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 3.027768e+01,7.500000, 2.000000e+01,7.500000, 0.000000e+00,7.500000, 7.797014e-04,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 7.802145e+01,7.500000, 3.775710e-05,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 3.778195e+00,7.500000, 1.323558e-03,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 1.324429e+02,7.500000, 1.000658e+05,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 2.189031e+01,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 2.126087e+01,7.500000, 1.854060e+02,7.500000, 2.188542e+00,7.500000, 9.996766e-02,7.500000, 8.720530e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 0.000000e+00,7.500000, 1.908952e+02,7.500000, 0.000000e+00,7.500000, 1.908952e+02,7.500000, 8.720534e+00,7.500000, 1.779344e+01,7.500000, 0.000000e+00,7.500000, 1.779344e+01,7.500000, 1.320187e+01,7.500000, 0.000000e+00,7.500000, 1.320187e+01,7.500000, 8.720534e+00,7.500000, 0.000000e+00,7.500000, 1.000000e+01,7.500000, 0.000000e+00,7.500000, 5.000000e-01,
7.600000, 2.018112e+00,7.600000, 1.289065e+01,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 4.036226e+01,7.600000, 1.090862e+02,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 2.181724e+03,7.600000, 1.253061e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 2.506123e+01,7.600000, 2.000000e+01,7.600000, 0.000000e+00,7.600000, 7.973332e-04,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 7.978649e+01,7.600000, 3.986054e-05,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 3.988712e+00,7.600000, 1.332715e-03,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 1.333603e+02,7.600000, 1.000667e+05,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 2.058123e+01,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 2.208893e+01,7.600000, 1.926272e+02,7.600000, 2.057654e+00,7.600000, 9.996723e-02,7.600000, 8.720530e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 0.000000e+00,7.600000, 1.794793e+02,7.600000, 0.000000e+00,7.600000, 1.794793e+02,7.600000, 8.720534e+00,7.600000, 1.759901e+01,7.600000, 0.000000e+00,7.600000, 1.759901e+01,7.600000, 1.092736e+01,7.600000, 0.000000e+00,7.600000, 1.092736e+01,7.600000, 8.720534e+00,7.600000, 0.000000e+00,7.600000, 1.000000e+01,7.600000, 0.000000e+00,7.600000, 5.000000e-01,
7.700000, 1.993007e+00,7.700000, 1.210185e+01,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 3.986015e+01,7.700000, 1.100660e+02,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 2.201321e+03,7.700000, 1.212348e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 2.424698e+01,7.700000, 2.000000e+01,7.700000, 0.000000e+00,7.700000, 8.147521e-04,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 8.153025e+01,7.700000, 4.202719e-05,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 4.205558e+00,7.700000, 1.341210e-03,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 1.342116e+02,7.700000, 1.000676e+05,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 2.230074e+01,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 2.009230e+01,7.700000, 1.752155e+02,7.700000, 2.229557e+00,7.700000, 9.996680e-02,7.700000, 8.720530e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 0.000000e+00,7.700000, 1.944744e+02,7.700000, 0.000000e+00,7.700000, 1.944744e+02,7.700000, 8.720534e+00,7.700000, 1.738008e+01,7.700000, 0.000000e+00,7.700000, 1.738008e+01,7.700000, 1.057233e+01,7.700000, 0.000000e+00,7.700000, 1.057233e+01,7.700000, 8.720534e+00,7.700000, 0.000000e+00,7.700000, 1.000000e+01,7.700000, 0.000000e+00,7.700000, 5.000000e-01,
7.800000, 1.953898e+00,7.800000, 8.881595e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 3.907798e+01,7.800000, 1.109972e+02,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 2.219943e+03,7.800000, 1.149162e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 2.298326e+01,7.800000, 2.000000e+01,7.800000, 0.000000e+00,7.800000, 8.318612e-04,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 8.324304e+01,7.800000, 4.425309e-05,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 4.428337e+00,7.800000, 1.349151e-03,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 1.350074e+02,7.800000, 1.000684e+05,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 2.040080e+01,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 1.186626e+01,7.800000, 1.034801e+02,7.800000, 2.039598e+00,7.800000, 9.996637e-02,7.800000, 8.720530e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 0.000000e+00,7.800000, 1.779058e+02,7.800000, 0.000000e+00,7.800000, 1.779058e+02,7.800000, 8.720534e+00,7.800000, 1.703903e+01,7.800000, 0.000000e+00,7.800000, 1.703903e+01,7.800000, 1.002131e+01,7.800000, 0.000000e+00,7.800000, 1.002131e+01,7.800000, 8.720534e+00,7.800000, 0.000000e+00,7.800000, 1.000000e+01,7.800000, 0.000000e+00,7.800000, 5.000000e-01,
7.900000, 1.920469e+00,7.900000, 1.072683e+01,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 3.840941e+01,7.900000, 1.117801e+02,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 2.235603e+03,7.900000, 9.279519e-01,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 1.855905e+01,7.900000, 2.000000e+01,7.900000, 0.000000e+00,7.900000, 8.486555e-04,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 8.492436e+01,7.900000, 4.653571e-05,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 4.656796e+00,7.900000, 1.355448e-03,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 1.356387e+02,7.900000, 1.000693e+05,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 1.249613e+01,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 1.630003e+01,7.900000, 1.421449e+02,7.900000, 1.249313e+00,7.900000, 9.996595e-02,7.900000, 8.720530e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 0.000000e+00,7.900000, 1.089729e+02,7.900000, 0.000000e+00,7.900000, 1.089729e+02,7.900000, 8.720534e+00,7.900000, 1.674752e+01,7.900000, 0.000000e+00,7.900000, 1.674752e+01,7.900000, 8.092236e+00,7.900000, 0.000000e+00,7.900000, 8.092236e+00,7.900000, 8.720534e+00,7.900000, 0.000000e+00,7.900000, 1.000000e+01,7.900000, 0.000000e+00,7.900000, 5.000000e-01,
8.000000, 1.893514e+00,8.000000, 1.090128e+01,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 3.787030e+01,8.000000, 1.124549e+02,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 2.249098e+03,8.000000, 8.469227e-01,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 1.693846e+01,8.000000, 2.000000e+01,8.000000, 0.000000e+00,8.000000, 8.652101e-04,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 8.658172e+01,8.000000, 4.887221e-05,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 4.890650e+00,8.000000, 1.360526e-03,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 1.361481e+02,8.000000, 1.000702e+05,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 1.572432e+01,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 1.675257e+01,8.000000, 1.460913e+02,8.000000, 1.572047e+00,8.000000, 9.996552e-02,8.000000, 8.720530e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 0.000000e+00,8.000000, 1.371244e+02,8.000000, 0.000000e+00,8.000000, 1.371244e+02,8.000000, 8.720534e+00,8.000000, 1.651245e+01,8.000000, 0.000000e+00,8.000000, 1.651245e+01,8.000000, 7.385619e+00,8.000000, 0.000000e+00,8.000000, 7.385619e+00,8.000000, 8.720534e+00,8.000000, 0.000000e+00,8.000000, 1.000000e+01,8.000000, 0.000000e+00,8.000000, 5.000000e-01,
8.100000, 1.863364e+00,8.100000, 1.050909e+01,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 3.726731e+01,8.100000, 1.131436e+02,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 2.262872e+03,8.100000, 8.752997e-01,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 1.750600e+01,8.100000, 2.000000e+01,8.100000, 0.000000e+00,8.100000, 8.815031e-04,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 8.821293e+01,8.100000, 5.126203e-05,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 5.129845e+00,8.100000, 1.365730e-03,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 1.366700e+02,8.100000, 1.000710e+05,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 1.693071e+01,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 1.574228e+01,8.100000, 1.372810e+02,8.100000, 1.692649e+00,8.100000, 9.996509e-02,8.100000, 8.720530e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 0.000000e+00,8.100000, 1.476448e+02,8.100000, 0.000000e+00,8.100000, 1.476448e+02,8.100000, 8.720534e+00,8.100000, 1.624953e+01,8.100000, 0.000000e+00,8.100000, 1.624953e+01,8.100000, 7.633081e+00,8.100000, 0.000000e+00,8.100000, 7.633081e+00,8.100000, 8.720534e+00,8.100000, 0.000000e+00,8.100000, 1.000000e+01,8.100000, 0.000000e+00,8.100000, 5.000000e-01,
